product_id;name;brand;category;price;size_value;size_unit;ingredients;key_ingredients;source;date_collected
P076;diane power treatment hair mask;Moist Diane;Hair Mask;164000;230;ml;aqua, stearyl alcohol, sorbitol, behentrimonium chloride, dimethicone, fragrance components and finished fragrances, phenoxyethanol, isopropyl alcohol, hydroxyethylcellulose, quaternium-33, butylene glycol, arginine, glutamic acid, argania spinosa kernel oil, hydrolyzed collagen, hydrolyzed egg shell membrane, glycerin, alcohol, hydrolyzed milk protein, hydrolyzed keratin pg-propyl methylsilanediol, propylene glycol, laurdimonium hydroxypropyl hydrolyzed keratin, hydrolyzed keratin, hydrolyzed silk, keratin, polyquaternium-61, distearyldimonium chloride, cholesterol, ceramide ng, ceramide as, ceramide np, ceramide ap, ceramide eop, caramel;"[""lactic acid"", ""dimethicone"", ""tocopherol"", ""amodimethicone""]";https://www.sociolla.com/hair-mask/80754-diane-power-treatment-hair-mask-230g;1/31/2026
P077;hijab expert hair fall treatment shampoo;Safi;Shampoo;64900;230;ml;water, sodium laureth sulfate, cocamidopropyl betaine, dimethiconol, glyceryl stearate, glycerin, panthenol, carbomer, sodium chloride, styrene acrylates copolymer, guarhydroxypropyltrimonium chloride, sodium hydroxide, tetrasodium edta, peg-14m, charcoal powder, hydrolyzed wheat protein, nigella sativa seed oil, fragrance, methylchloroisothiazolinone, methylisothiazolinone climbazole, carbomer, menthol, styrene acrylates copolymer, guar hydroxypropyltrimonium chloride, copolymer, guar hydroxypropyltrimonium chloride, silicone quaternium-16, peg-14m, sodium hydroxide, argania spinosa kernel oil, sodium chloride;"[""selenium sulfide"", ""zinc pyrithione""]";https://www.sociolla.com/shampoo/25190-hijab-expert-hair-fall-treatment-shampoo?size=320_gr;1/31/2026
P078;deep nourish repair hair oil;Ree Derma Wellness;Hair Oil;182600;100;ml;lauric acid, olive oil, myristic acid, palmitic acid, caprilyc acid, oleic acid, capric acid, stearic acid, linoleic acid, parfum, caproic acid, tocopheryl acetate, biotin, turmeric extract, isononyl isononanoate, isostearoyl hydrolyzed keratin;"[""glycerin"", ""dimethicone"", ""tocopheryl acetate"", ""argania spinosa kernel oil"", ""amodimethicone"", ""lactic acid""]";https://www.sociolla.com/hair-oil/75544-deep-nourish-repair-hair-oil;1/31/2026
P079;daeng gi meo ri - vitalizing shampoo;Daeng Gi Meo Ri;Shampoo;199000;300;ml;water, sodium laureth sulfate, cocamidopropyl betaine, sodium chloride, glycol distearate, cocamide mea, citric acid, polyquaternium-10, panthenol, salicylic acid, menthol, alcohol, peg-150 distearate, disodium edta, phenoxyethanol, fragrance, ginseng root extract, rehmannia chinensis root extract, houttuynia cordata extract, green tea extract, artemisia extract, cnidium officinale root extract;"[""selenium sulfide""]";https://www.tokopedia.com/daenggimeoriid/daeng-gi-meo-ri-vitalizing-shampoo-300ml-shampo-perawatan-rambut-rontok-kering-dan-ketombe-1729383425484752232?extParam=ivf%3Dfalse%26keyword%3Dperawatan+rambut%26search_id%3D20260207122913577BCC914F9E553B9HOB%26src%3Dsearch&t_id=1770467395580&t_st=3&t_pp=search_result&t_efo=search_pure_goods_card&t_ef=goods_search&t_sm=&t_spt=search_result;1/31/2026
P080;perfumed hair oil hinoki;La'dor;Hair Oil;287000;80;ml;cyclopentasiloxane, dimethicone, dimethiconol, c12-15 alkyl benzoat, cyclohexasiloxane, squalane, amodimethicone, persea gratissima oil, argania spinosa kernel oil, tocopheryl acetate, camellia japonica seed oil, corylopsis coreana extract, water, lactobacillus rice ferment, angelica koreana root extract, butylene glycol, 1, 2-hexanediol, keratin, elastin, gelatin, fragrance, limonene, linalool, coumarin, citronellol, hydroxycitronellal;"[""glycerin"", ""hydrolyzed wheat protein"", ""biotin"", ""ceramide np""]";https://www.sociolla.com/hair-oil/75977-lador-perfumed-hair-oil-hinoki?size=80ml;1/31/2026
P081;mk3 restructuring serum bottle;Makarizo Professional;Hair Serum;217008;50;ml;aqua, diglycerin, peg-40 hydrogenated castor oil, parfum, polyquaternium-47, cetrimonium chloride, phenoxyethanol, panthenol, actinidia chinensis fruit extract, ethylhexylglycerin, sodium pca, sodium lactate, arginine, tetrasodium edta, aspartic acid, pca, sodium benzoate, cocos nucifera oil, ethyl macadamiate, glycine, alanine, serine, valine, isoleucine, proline, threonine, histidine, phenylalanine, tocopherol, ci 42090;"[""glycerin"", ""dimethicone"", ""amodimethicone"", ""ceramide np"", ""hydrolyzed wheat protein"", ""biotin""]";https://www.sociolla.com/hair-serum/84323-mk3-restructuring-serum-bottle;1/31/2026
P082;fino premium touch hair oil;Shiseido Fino;Hair Oil;162000;70;ml;hydrogenated polyisobutene, dimethiconol, isopropyl myristate, isododecane, polysilicone-13, perfume, squalane, lauroyl glutamic acid di, lactic acid, hydrolysed conchiolin, dimethicone, tocopherol, water, amodimethicone, ppg -2-deceth-12, bg, glycerol, phenoxyethanol <m110970-202>;"[""panthenol""]";https://www.tokopedia.com/fino-by-finetoday-official/fino-premium-touch-hair-oil-70ml-1731912727677142828?extParam=ivf%3Dfalse%26keyword%3Dhair+care%26search_id%3D2026020411191963923F49E52413393NHM%26src%3Dsearch&t_id=1770203980668&t_st=1&t_pp=search_result&t_efo=search_pure_goods_card&t_ef=goods_search&t_sm=&t_spt=search_result;02/04/2026
P083;selsun yellow double impact shampoo;Selsun;Shampoo;39000;50;ml;sodium laureth sulfate, aqua, glycol stearate, acrylates vinyl neodecanoate crosspolymer, cocamide dea, acacia senegal gum, fragrance, selenium sulfide, zinc pyrithione, glyceryl ricinoleate, dmdm hydantoin, citric acid, sodium chloride, ci 15610;"[""dimethicone"", ""glycerin"", ""hydrolyzed keratin"", ""panthenol""]";https://www.tokopedia.com/apotek-taman-kedoya-by-goapotik/selsun-yellow-double-impact-shampoo-50-ml?t_id=1770203980668&t_st=5&t_pp=product_detail&t_efo=horizontal_goods_card&t_ef=goods_search&t_sm=rec_product_detail_outer_pdp_3_module&t_spt=product_detail;02/04/2026
P084;dove 1 minute super conditioner - intensive damage treatment;Dove;Conditioner;22000;170;ml;water, cetearyl alcohol, behentrimonium chloride, dipropylene glycol, glycerin, perfume, dimethicone, gluconolactone, trehalose, helianthus annuus seed oil, c10-40 isoalkylamidopropylethyldimonium ethosulfate, sodium sulfate, tocopheryl acetate, argania spinosa kernel oil, cocos nucifera oil, prunus amygdalus dulcis oil, mineral oil, amodimethicone, disodium edta, phenoxyethanol, cetrimonium chloride, peg-7 propylheptyl ether, magnesium nitrate, cyclotetrasiloxane, methylchloroisothiazolinone, magnesium chloride, methylarachidic acid, methylisothiazolinone, sodium chloride, acetic acid;"[""dimethicone"", ""amodimethicone"", ""lactic acid"", ""glycerin"", ""lactic acid""]";https://www.watsons.co.id/id/dove-dove-1-minute-super-conditioner-intensive-damage-treatment-170ml/p/BP_70286;02/04/2026
P085;selsun cond nourishing;Selsun;Conditioner;33300;100;GR;selenium sulfide hydrolized protein prunus dulcis oil dan provitamin b5;"[""dimethicone"", ""amodimethicone"", ""lactic acid"", ""panthenol"", ""simmondsia chinensis seed oil"", ""tocopheryl acetate"", ""retinyl palmitate""]";https://www.watsons.co.id/id/selsun-selsun-cond-nourishing-100gr/p/BP_70344;02/04/2026
P086;hair tonic micellar hairfall control;Dove;Hair Tonic;46900;75;ml;water, oleth-20, phenoxyethanol, glycerin, caprylyl glycol, perfume, disodium edta, zinc sulfate heptahydrate, hydrolyzed yeast protein, urea, sodium benzoate, disodium phosphate, sodium hydroxide, potassium sorbate, biotin, citric acid, ceramide ng;"[""simmondsia chinensis seed oil"", ""hydrolyzed wheat protein"", ""rosmarinus officinalis leaf oil"", ""glycerin""]";https://www.watsons.co.id/id/dove-hair-tonic-micellar-hairfall-control-75ml/p/BP_64364;02/04/2026
P087;creambath biotin haifall control;Dove;Creambath;73000;300;g;water, cetearyl alcohol, behentrimonium chloride, glycerin, dimethicone, perfume, dipropylene glycol, citric acid, sodium benzoate, amodimethicone, sodium gluconate, sodium citrate, disodium edta, cetrimonium chloride, phenoxyethanol, peg-7 propylheptyl ether, zinc sulfate heptahydrate, ceramide ng, urea, hydrolyzed yeast protein, biotin, disodium phosphate, potassium sorbate;"[""glycerin"", ""amodimethicone"", ""argania spinosa kernel oil""]";https://www.watsons.co.id/id/dove-creambath-biotin-haifall-control-300g/p/BP_66723;02/04/2026
P088;pro-v shampoo anti lepek;Pantene;Shampoo;28900;135;ml;water, sodium laureth sulfate, cocamidopropyl betaine, sodium chloride, sodium xylenesulfonate, sodium citrate, fragrance, dimethiconol, citric acid, sodium benzoate, guar hydroxypropyltrimonium chloride, tetrasodium edta, panthenol, histidine, methylchloroisothiazolinone, methylisothiazolinone;"[""argania spinosa kernel oil""]";https://www.watsons.co.id/id/pantene-pro-v-shampoo-anti-lepek-135ml/p/BP_73609;02/04/2026
P089;miracles intensive bond repair hair mask;Pantene;Hair Mask;88000;300;ml;water, cetearyl alcohol, dimethicone, behentrimonium chloride, glycerin, fragrance, hydrolyzed keratin, panthenol, various oils, preservatives and other conditioning agents;"[""menthol"", ""salicylic acid"", ""panthenol"", ""niacinamide"", ""glycyrrhiza glabra root extract"", ""panax ginseng root extract"", ""glycerin"", ""glycerin"", ""centella asiatica extract"", ""glycerin"", ""ceramide np""]";https://www.watsons.co.id/id/pantene-miracles-intensive-bond-repair-hair-mask-300-ml/p/BP_67033;02/04/2026
P090;tresemme conditioner for bleached hair color radiance & repair;TRESemmé;Conditioner;99360;250;ml;water, cetearyl alcohol, dimethicone, behentrimonium chloride, perfume, dipropylene glycol, strearamidopropyl dimethylamine, amodimethicone, sodium chloride, lactic acid disodium edta, phenoxyethanol, peg-7 propylheptyl ether, cetrimonium chloride, cyclotetrasiloxane, magnesium nitrate, helianthus annuus seed oil, glycine soja phytoplacenta extract, sodium sulfate, methylchloroisothiazolinone, magnesium chloride, methylisothiazolinone, glycerin, acetic acid, calcium chloride, ci 60730;"[""dimethicone"", ""hydrolyzed keratin"", ""sodium hyaluronate"", ""keratin"", ""hydrolyzed collagen"", ""hydrolyzed keratin"", ""panthenol"", ""hydrolyzed keratin"", ""ceramide np"", ""argania spinosa kernel oil"", ""ceramide np"", ""ceramide np"", ""dimethicone"", ""glycerin"", ""lactic acid"", ""tocopherol""]";https://www.sociolla.com/conditioner/48649-kem-xa-color-radiance-and-repair-toc-tay;02/04/2026
P091;hair mask pro keratin complex hair repair tube;Ellips;Hair Mask;56810;120;g;aqua, cetearyl alcohol, dimethicone, cetyl esters, potato starch modified, steartrimonium chloride, amodimethicone, fragrance, dimethiconol, phenoxyethanol, benzyl alcohol, sodium benzoate, isopropyl alcohol, hydrolyzed vegetable protein, lactic acid, cyclotetrasiloxane, panthenol, simmondsia chinensis seed oil, cetrimonium chloride, tocopheryl acetate, cyclopentasiloxane, dimethyl palmitamine, soybean oil, retinyl palmitate, ascorbyl palmitate;"[""dimethicone"", ""glycerin"", ""dimethicone"", ""amodimethicone"", ""lactic acid"", ""hydrolyzed keratin"", ""hydrolyzed keratin"", ""hydrolyzed keratin"", ""tocopherol"", ""hydrolyzed silk"", ""ceramide np"", ""hydrolyzed collagen"", ""keratin"", ""argania spinosa kernel oil"", ""ceramide np"", ""ceramide np"", ""hydrolyzed collagen""]";https://www.sociolla.com/hair-mask/28614-hair-mask-pro-keratin-complex-hair-repair-tube;02/04/2026
P092;hair xpert oil treatment for hair fall;Safi;Hair Oil;64500;100;ml;mineral oil;"[""dimethicone"", ""glycerin"", ""panthenol""]";https://www.sociolla.com/shampoo/26645-veggie-pro-nourishing-shampoo;02/04/2026
P093;veggie pro nourishing shampoo;The Bath Box;Shampoo;185000;200;ml;water, cetyl alcohol, behentrimonium methosulfate, caprylic capric triglyceride, honey, simmondsia chinensis seed oil, polyester-37, hydrolyzed vegetable protein pg-propyl silanetriol, hydrogenated polydecene, hydrolyzed vegetable protein, hydrolyzed pea protein, citrus sinensis peel oil, rosmarinus officinalis leaf oil, lavandula angustifolia oil, cananga odorata flower oil, pelargonium graveolens oil, butylene glycol, polyquaternium-37, polyquaternium-47, trisodium ethylenediamine disuccinate, trideceth-6, disodium edta, sodium benzoate, potassium sorbate, phenoxyethanol, ethylhexylglycerin, citric acid;"[""dimethicone"", ""glycerin"", ""panthenol""]";https://www.sociolla.com/shampoo/26645-veggie-pro-nourishing-shampoo;02/04/2026
P094;smooth intense hair spa mask;L'Oreal Paris;Hair Mask;90000;200;ml;aqua water, cetearyl alcohol, behentrimonium chloride, glycerin, amodimethicone, cetyl esters, potato starch modified, isopropyl alcohol, phenoxyethanol, argania spinosa kernel oil, trideceth-6, chlorhexidine dihydrochloride, xylose, camelina sativa seed oil, limonene, linalool, benzyl alcohol, benzyl salicylate, alpha-isomethyl ionone, geraniol, cetrimonium chloride, butylphenyl methylpropional;"[""glycerin"", ""panthenol"", ""glycerin"", ""butyrospermum parkii"", ""olea europaea oil"", ""calendula officinalis extract"", ""hydrolyzed keratin""]";https://www.sociolla.com/hair-mask/10237-smooth-intense-hair-spa-mask;02/04/2026
P095;calm & cool refresh hair oil;Ree Derma Wellness;Hair Oil;209000;100;ml;lauric acid, myristic acid, palmitic acid, caprylic acid, oleic acid, capric acid, stearic acid, linoleic acid, lavandula angustifolia oil, mentha piperita oil, eucalyptus radiata leaf stem oil, caproic acid, zingiber cassumunar root oil;"[""glycerin"", ""panthenol"", ""niacinamide"", ""tocopheryl acetate"", ""argania spinosa kernel oil"", ""hydrolyzed keratin""]";https://www.sociolla.com/hair-oil/75541-calm-and-cool-refresh-hair-oil;02/04/2026
P096;clarify cleanse hair oil;Ree Derma Wellness;Hair Oil;220000;100;ml;lauric acid, myristic acid, cinnamomum cassia bark, palmitic acid, caprilyc acid, oleic acid, capric acid, stearic acid, linoleic acid, cinnamomum cassia leaf oil, caproic acid, rosmarinus ocinalis flower oil, eugenia caryophyllus bud oil, foeniculum vulgare dulce fruit oil, illicium verum oil;"[""panthenol"", ""glycerin""]";https://www.sociolla.com/hair-oil/75543-clarify-cleanse-hair-oil;02/04/2026
P097;nourishing hair serum;Djamujamu;Hair Serum;175500;45;ml;diethylhexyl carbonate, caprylic capric triglyceride, oleyl erucate, argania spinosa kernel oil, prunus amygdalus dulcis oil, aleurites moluccanus seed oil, pelargonium graveolens flower oil, citrus limon fruit oil;"[""glycerin"", ""allantoin"", ""niacinamide""]";https://www.sociolla.com/hair-serum/74233-nourishing-hair-serum;02/04/2026
P098;black bean anti hair loss shampoo;Nature Republic;Shampoo;265000;300;ml;water, coco-betaine, tea-cocoyl glutamate, disodium laureth sulfosuccinate, sodium lauroyl methylaminopropionate, sodium lauroyl methyl isethionate, polyquaternium-10, caprylyl glycol, menthol, ppg-3 myristyl ether, rehmannia chinensis root extract, citrus nobilis peel extract, pentasodium pentetate, salicylic acid, panthenol, mentha arvensis leaf oil, citrus aurantifolia oil, butylene glycol, mentha arvensis extract, niacinamide, 1, 2-hexanediol, chrysanthemum zawadskii extract, glycyrrhiza glabra root extract, lycium chinense fruit extract, biota orientalis leaf extract, acorus calamus root extract, morus alba bark extract, xanthium strumarium fruit extract, panax ginseng root extract, acacia senegal gum, peat water, glycerin, citric acid, hydroxypropyl methylcellulose, ethylhexylglycerin, centella asiatica leaf extract, glycine soja seed extract, vaccinium angustifolium fruit extract, rubus fruticosus fruit extract, ribes nigrum fruit extract, nigella sativa seed extract, oryza sativa extract, sesamum indicum seed extract, salvia hispanica seed extract, potassium sorbate, hydrogenated lecithin, ethylhexylglycerin, ceramide np, propolis extract;"[""glycerin"", ""allantoin"", ""niacinamide"", ""allantoin""]";https://www.sociolla.com/hair-serum/74233-nourishing-hair-serum;02/04/2026
P099;extra damage repair hair mask;Moist Diane;Hair Mask;105910;150;gr;water, cetearyl alcohol, dimethicone, bis-behenyl isostearyl phytosteryl dimer dilinoleyl dimer dilinoleate, steartrimonium chloride, ethylhexyl palmitate, steardimonium hydroxypropyl hydrolyzed keratin, propanediol, quaternium-33, gamma-docosalactone, glucose, butylene glycol, hydroxyproline, prunus domestica seed extract or prunus domestica seed oil, alanine, hydrolyzed honey protein, sodium hyaluronate, hydroxypropyltrimonium hyaluronate, sodium pca, keratin, hydrolyzed conchiolin protein, malus domestica fruit cell culture extract, rhododendron ferrugineum leaf cell culture extract, collagen, isomalt, hydrolyzed keratin, hydrolyzed hyaluronic acid, cetearamidoethyl diethonium hydrolyzed rice protein, panthenol, polyglyceryl-2 isostearate dimer dilinoleate copolymer, isononyl isononanoate, isostearoyl hydrolyzed keratin, bis-ethoxydiglycol cyclohexane 1, 4-dicarboxylate, pouteria sapota seed oil, shorea stenoptera seed butter, sclerocarya birrea seed oil, theobroma grandiflorum seed butter, mangifera indica seed oil, ceramide ng, argania spinosa kernel oil, glycine soja sterols, ceramide 5, ceramide np, ceramide ap, ceramide eop, carapa guaianensis seed oil, adansonia digitata seed oil, opuntia ficus-indica seed oil, bis- dimethicone, sodium lactate, cholesterol, argania spinosa callus culture extract, peg-90m, xanthan gum, glyceryl tri-hydrogenated rosinate [c] hydrogenated glyceryl dehydroabietate tetrahydroabietate, lecithin, dicocodimonium chloride, quaternium-18, behentrimonium chloride, isopropyl alcohol, propylene glycol, glycerin, lactic acid, tocopherol, disodium edta, phenoxyethanol, sodium benzoate, fragrance, caramel;"[""dimethicone"", ""tocopheryl acetate"", ""niacinamide"", ""aesculus hippocastanum seed extract"", ""retinyl palmitate"", ""panthenol"", ""zinc gluconate"", ""caffeine"", ""biotin""]";https://www.sociolla.com/hair-mask/64182-extra-damage-repair-hair-mask;02/04/2026
P100;extra smooth & straight hair mask;Moist Diane;Hair Mask;105910;150;gr;aqua, cetearyl alcohol, dimethicone, glycerin, ethylhexyl palmitate, steartrimonium chloride, polyglyceryl-2 isostearate dimer dilinoleate copolymer, fragrance components and finished fragrances, dicocodimonium, chloride, phenoxyethanol, ppg-3 caprylyl ether, bis-, dimethicone, behenyl alcohol, isopropyl alcohol, glucose, amodimethicone, caramel, disodium edta, peg-90m, lactic acid, sodium lactate, o-cymen-5-ol, sodium benzoate, acetyl cysteine, oenocarpus bataua fruit oil, propylene glycol, ascorbyl tetraisopalmitate, hydrolyzed keratin, glyoxylic acid, butylene glycol, alcohol, propanediol, schinziophyton rautanenii kernel oil, pouteria sapota seed oil, shorea stenoptera seed butter, chenopodium quinoa seed oil, isostearic acid, quaternium-18, sodium lauraminopropionate, hydroxypropyltrimonium hydrolyzed keratin, laurdimonium hydroxypropyl hydrolyzed keratin, cetearamidoethyl diethonium hydrolyzed rice protein, tocopherol, prunus domestica seed extract, sclerocarya birrea seed oil, theobroma grandiflorum seed butter, mangifera indica seed oil, carapa guaianensis seed oil, adansonia digitata seed oil, quaternium-33, citric acid, cholesterol, hydrolyzed silk pg-propyl methylsilanediol, behentrimonium chloride, hydrolyzed quinoa, gamma-docosalactone, ceramide ng, adansonia digitata seed oi, alcohol denat, isomalt, isostearoyl hydrolyzed collagen, terminalia ferdinandiana fruit extract, keratin, argania spinosa kernel oil, soybean sterol, cellulose gum, ceramide as, hydrolyzed conchiolin protein, sodium bicarbonate, malus domestica fruit cell culture extract, benzyl alcohol, potassium sorbate, ceramide np, ceramide ap, xanthan gum, lecithin, argania spinosa callus culture extract, ceramide eop, gold, collagen, silver;"[""argania spinosa kernel oil"", ""keratin"", ""sodium hyaluronate"", ""simmondsia chinensis seed oil""]";https://www.sociolla.com/hair-mask/74478-extra-smooth-and-straight-hair-mask;02/04/2026
P101;hair mist fresh & smooth;Ellips;Hair Mist;27200;100;ml;aqua, alcohol denat, fragrance, polyglyceryl-10 isostearate, peg-12 dimethicone, glycerin, cetrimonium chloride, isopropyl alcohol, ppg-2 methyl ether, sodium benzoate, propanediol, salix alba bark extract, panthenol, disodium edta;"[""dimethicone"", ""argania spinosa kernel oil"", ""tocopheryl acetate"", ""keratin""]";https://www.sociolla.com/hair-mist/78053-ellips-hair-mist-fresh-and-smooth-100ml;2/28/2026
P102;hair mist sweet&silky;Ellips;Hair Mist;27200;100;ml;aqua, alcohol denat, fragrance, polyglyceryl-10 isostearate, peg-12 dimethicone, glycerin, cetrimonium chloride, isopropyl alcohol, ppg-2 methyl ether, sodium benzoate, propanediol, panthenol, salix alba bark extract, disodium edta;"[""amodimethicone"", ""glycerin"", ""menthol"", ""lactic acid"", ""hydrolyzed keratin""]";https://www.sociolla.com/hair-mist/78052-ellips-hair-mist-sweet-and-silky-100ml;2/28/2026
P103;silky & protect care hair mist;Grace and Glow;Hair Mist;61813;100;ml;aqua water, glycerin, peg-40 hydrogenated castor oil, fragrance, parfum, aroma, phenoxyethanol, silk extract, chlorphenesin, panthenol, dexpanthenol, ethylhexylglycerin, disodium edta, butylene glycol, propylene glycol, anthemis nobilis flower extract, sclerocarya birrea fruit extract, butyrospermum parkii butter, olea europaea fruit oil, helianthus annuus seed oil, hydroxyacetophenone, calendula officinalis flower extract, hydrolyzed keratin;"[""amodimethicone"", ""hydrolyzed collagen"", ""dimethicone""]";https://www.sociolla.com/hair-mist/69344-silky-hair-mist;2/28/2026
P104;daisy hair vitamin mist;Grace and Glow;Hair Mist;61813;100;ml;aqua, alcohol denat, fragrance, glycerin, peg-40 hydrogenated castor oil, panthenol, niacinamide, tocopheryl acetate, argania spinosa kernel oil, hydrolyzed keratin, sodium benzoate, potassium sorbate, disodium edta, citric acid;"[""piroctone olamine"", ""panthenol"", ""menthol"", ""tocopheryl acetate"", ""chamomilla recutita extract"", ""retinyl palmitate"", ""arginine"", ""lactic acid"", ""biotin""]";https://www.sociolla.com/hair-mist/69343-daisy-hair-vitamin-mist;2/28/2026
P105;hair mistion! enchanted floral;Wonderlux;Hair Mist;67500;100;ml;water, trideceth-9, fragrance components and finished fragrance, peg-40 hydrogenated castor oil, propanediol, phenoxyethanol, caprylic capric triglyceride, ethoxydiglycol, pentaclethra macroloba seed oil, polysorbate 20, sodium pca, chlorphenesin, d-panthenol, disodium edta, o-cymen-5-ol, hydroxypropyl gluconamide, hydroxypropyl ammonium gluconate, polyquaternium-7, glycerin, magnolia officinalis bark extract, zingiber officinale root extract, hydrolyzed jojoba esters, tartaric acid, benzyl alcohol, sodium benzoate, potassium sorbate;"[""amodimethicone"", ""glycerin""]";https://www.sociolla.com/hair-mist/87297-enchanted-floral-smooth-nourishment-hair-mist;2/28/2026
P107;perfect day perfume hair vitamin mist;Hairoic;Hair Mist;12600;50;gr;hair moisturizing agent, vitamin b5, glycerin, aloe vera extract, allantoin), hair nutrition, niacinamide), soothing agent ), heat protectant, blooming fragrance;"[""dimethicone"", ""lactic acid"", ""arginine"", ""salicylic acid"", ""amodimethicone"", ""glycerin""]";https://www.sociolla.com/hair-mist/91176-perfect-day-perfume-hair-vitamin-mist;2/28/2026
P108;euphoria hair perfume hair vitamin mist;Hairoic;Hair Mist;12600;50;gr;hair moisturizing agent: vitamin e, vitamin c, vitamin b5, glycerin, aloe vera extract, allantoin, hair nutrition: vitamin e, vitamin b5, niacinamide, soothing agent: allantoin, aloe vera extract, vitamin b5, heat protectant: triple shaft protection, blooming fragrance;"[""aesculus hippocastanum seed extract"", ""menthol""]";https://www.sociolla.com/hair-mist/91177-euphoria-hair-perfume-hair-vitamin-mist;2/28/2026
P109;[exclusive] makarizo hair energy scentsations hair fragrance;Makarizo;Hair Mist;51600;100;ml;alcohol, aqua, parfum, peg-40 hydrogenated castor oil, soyethyl morpholinium ethosulfate, peg-12 dimethicone, panthenyl ethyl ether, phytantriol, tocopheryl acetate, benzophenone-4, glycine soja oil, niacinamide, aesculus hippocastanum seed extract, yeast extract, ammonium glycyrrhizate, retinyl palmitate, panthenol, zinc gluconate, caffeine, ascorbyl palmitate, biotin;"[""niacinamide"", ""glycerin"", ""panthenol"", ""aloe barbadensis leaf extract"", ""adenosine"", ""oleanolic acid"", ""biotinoyl tripeptide-1"", ""arginine""]";https://www.sociolla.com/hair-mist/88553-exclusive-makarizo-hair-energy-scentsations-hair-fragrance;2/28/2026
P110;keratin layered oil mist;La'dor;Hair Mist;195500;130;ml;water, siklopentasiloksan, sikloheksasiloksan, c12-15 alkil benzoat, coco- caprilat caprate, parfum, alkohol, argania spinosa kernel oil, sodiumbenzoat, sodium klorida, tokoferol asetat, etilheksilgliserin, persea gratissima oil, elastin terhidrolisis, butilen glikol, hexyl cinnamal, limonene, asamsitrat, disodium edta, keratin terhidrolisis, sodium sitrat, ethylhexyl methoxycinnamate, 1, 2-hexanediol, hydroxycitronellal, alpha-isomethyl ionone, ekstrak daun melia azadirachta, silk terhidrolisis, ekstrak bunga melia azadirachta, citronellol, linalool, ekstrak buah coccinia indica, phenoxyethanol, geraniol, ekstrak bunga aloe barbadensis, ekstrak cetraria iilandica, sodium hyaluronat, ekstrak buah solanum melongena, minyak sayur, citral, ekstrak buah gardenia florida, simmondsia chinensis seed oil, ekstrak bunga viola mandshurica, ekstrak corallina officinalis, ekstrak akar curcuma longa, ekstrak daun ocimum sanctum, tokoferol, asamhyaluronat, asam hyaluronat terhidrolisis, hydroxypropyltrimonium;"[""dimethicone"", ""glycerin"", ""panthenol"", ""tocopheryl acetate"", ""sodium hyaluronate"", ""sodium hyaluronate"", ""sodium hyaluronate""]";https://www.sociolla.com/hair-mist/83394-keratin-layered-oil-mist;2/28/2026
P112;camellia essential hair oil serum;Innisfree;Hair Oil;91200;100;ml;cyclopentasiloxane, isododecane, dimethiconol, camellia japonica seed oil, c12-15 alkyl benzoate, fragrance parfum, glycolipids;"[""panax ginseng root extract"", ""panthenol"", ""argania spinosa kernel oil"", ""glycerin"", ""menthol"", ""oleanolic acid"", ""biotinoyl tripeptide-1""]";https://www.sociolla.com/hair-oil/55591-camellia-essential-hair-oil-serum;2/28/2026
P114;perfumed hair oil osmanthus;La'dor;Hair Oil;287000;80;ml;cyclopentasiloxane, c12-15 alkyl benzoate, dimethiconol, dimethicone, argania spinosa kernel oil, limnanthes alba seed oil, cyclohexasiloxane, camellia japonica seed oil, corylopsis coreana extract, water, lactobacillus rice ferment, angelica koreana root extract, tocopheryl acetate, butylene glycol, 1, 2-hexanediol, keratin, elastin, gelatin, fragrance, citronellol, geraniol, citral;"[""argania spinosa kernel oil"", ""simmondsia chinensis seed oil"", ""olea europaea oil""]";https://www.sociolla.com/hair-oil/75978-lad-hc-lphoom801?size=80ml;2/28/2026
P115;hair energy fibertherapy hair & scalp creambath royal jelly;Makarizo;Creambath;86730;500; gr;water, cetearyl alcohol, mineral oil, ethylhexyl palmitate, propylene glycol, cetyl esters, behentrimonium chloride, cetrimonium chloride, fragrance, amodimethicone, ceteareth-20, bis pg glycerin, dmdm hydantoin, royal jelly, ci 12490, c14-15 alcohols, steartrimonium chloride, trideceth-12, trideceth-10, ci 15985, menthol, phenoxyethanol, butylene glycol, menthyl lactate, lactic acid, ci 16255, iodopropynyl butylcarbamate, passiflora edulis seed oil, cyclotetrasiloxane, isotridecanol, rice bran oil, hydrolyzed keratin, magnesium nitrate, euterpe oleracea fruit oil, methylchloroisothiazolinone, magnesium chloride, methylisothiazolinone;"[""argania spinosa kernel oil"", ""olea europaea oil"", ""simmondsia chinensis seed oil""]";https://www.sociolla.com/hair-lotion/28148-hair-energy-fibertherapy-hair-and-scalp-creambath-royal-jelly?size=500_gr;2/28/2026
